INFO Request for StartComputing
INFO Generation 414: 2046.0
INFO Generation 415: 1981.0
INFO Generation 416: 2004.0
INFO Generation 417: 2064.0
INFO Generation 418: 2045.0
INFO Generation 419: 2170.0
INFO Generation 420: 2074.0
INFO Generation 421: 1957.0
INFO Generation 422: 2079.0
INFO Generation 423: 2003.0
INFO Generation 424: 1930.0
INFO Generation 425: 1971.0
INFO Generation 426: 2110.0
INFO Generation 427: 1961.0
INFO Generation 428: 2083.0
INFO Generation 429: 2066.0
INFO Generation 430: 1966.0
INFO Generation 431: 2098.0
INFO Generation 432: 2004.0
INFO Generation 433: 1901.0
INFO Generation 434: 1972.0
INFO Generation 435: 1960.0
INFO Generation 436: 1896.0
INFO Generation 437: 1987.0
INFO Generation 438: 1897.0
INFO Generation 439: 1943.0
INFO Generation 440: 1929.0
INFO Generation 441: 2034.0
INFO Generation 442: 1970.0
INFO Generation 443: 2029.0
INFO Generation 444: 2142.0
INFO Generation 445: 2067.0
INFO Generation 446: 2114.0
INFO Generation 447: 2163.0
INFO Generation 448: 1965.0
INFO Generation 449: 2089.0
INFO Generation 450: 2253.0
INFO Generation 451: 2104.0
INFO Generation 452: 2151.0
INFO Generation 453: 2134.0
INFO Generation 454: 2076.0
INFO Generation 455: 2208.0
INFO Generation 456: 2189.0
INFO Generation 457: 2136.0
INFO Generation 458: 2115.0
INFO Generation 459: 2070.0
INFO Generation 460: 2164.0
INFO Generation 461: 2172.0
INFO Generation 462: 1998.0
INFO Generation 463: 2094.0
INFO Generation 464: 2072.0
INFO Generation 465: 2102.0
INFO Generation 466: 2196.0
INFO Generation 467: 2130.0
INFO Generation 468: 2108.0
INFO Generation 469: 1968.0
INFO Generation 470: 2075.0
INFO Generation 471: 2018.0
INFO Generation 472: 1972.0
INFO Generation 473: 2055.0
INFO Generation 474: 1997.0
INFO Generation 475: 1894.0
INFO Generation 476: 2001.0
INFO Generation 477: 1989.0
INFO Generation 478: 1861.0
INFO Generation 479: 1952.0
INFO Generation 480: 2039.0
INFO Generation 481: 1986.0
INFO Generation 482: 2076.0
INFO Generation 483: 2031.0
INFO Generation 484: 2019.0
INFO Generation 485: 2027.0
INFO Generation 486: 2000.0
INFO Generation 487: 2050.0
INFO Generation 488: 1963.0
INFO Generation 489: 2058.0
INFO Generation 490: 2046.0
INFO Generation 491: 2091.0
INFO Generation 492: 2047.0
INFO Generation 493: 1982.0
INFO Generation 494: 1972.0
INFO Generation 495: 2032.0
INFO Generation 496: 2018.0
INFO Generation 497: 2143.0
INFO Generation 498: 2010.0
INFO Generation 499: 2056.0
INFO Generation 500: 2046.0
INFO Generation 501: 2151.0
INFO Generation 502: 1981.0
INFO Generation 503: 2040.0
INFO Generation 504: 1968.0
INFO Generation 505: 2064.0
INFO Generation 506: 2079.0
INFO Generation 507: 2109.0
INFO Generation 508: 2139.0
INFO Generation 509: 2073.0
INFO Generation 510: 2120.0
INFO Generation 511: 2170.0
INFO Generation 512: 2009.0
INFO Generation 513: 2104.0
INFO Generation 514: 2134.0
INFO Generation 515: 2179.0
INFO Generation 516: 2131.0
INFO Generation 517: 2102.0
INFO Generation 518: 2142.0
INFO Generation 519: 2212.0
INFO Generation 520: 2067.0
INFO Generation 521: 2166.0
INFO Generation 522: 2176.0
INFO Generation 523: 2101.0
INFO Generation 524: 2141.0
INFO Generation 525: 2190.0
INFO Generation 526: 2112.0
INFO Generation 527: 2236.0
INFO Generation 528: 2149.0
INFO Generation 529: 2184.0
INFO Generation 530: 2103.0
INFO Generation 531: 2163.0
INFO Generation 532: 2173.0
INFO Generation 533: 2198.0
INFO Generation 534: 1954.0
INFO Generation 535: 2064.0
INFO Generation 536: 2000.0
INFO Generation 537: 2089.0
INFO Generation 538: 2099.0
INFO Generation 539: 2078.0
INFO Generation 540: 2280.0
INFO Generation 541: 2251.0
INFO Generation 542: 2253.0
INFO Generation 543: 2323.0
INFO Generation 544: 2104.0
INFO Generation 545: 2203.0
INFO Generation 546: 2287.0
INFO Generation 547: 2138.0
INFO Generation 548: 2140.0
INFO Generation 549: 2123.0
INFO Generation 550: 2111.0
INFO Generation 551: 2243.0
INFO Generation 552: 2298.0
INFO Generation 553: 2221.0
INFO Generation 554: 2178.0
INFO Generation 555: 2134.0
INFO Generation 556: 2248.0
INFO Generation 557: 2281.0
INFO Generation 558: 2103.0
INFO Inform with Individual
INFO Generation 559: 2175.0
INFO Generation 560: 933.0
INFO Generation 561: 920.0
INFO Generation 562: 854.0
INFO Generation 563: 906.0
INFO Generation 564: 978.0
INFO Generation 565: 913.0
INFO Generation 566: 962.0
INFO Generation 567: 965.0
INFO Generation 568: 899.0
INFO Generation 569: 967.0
INFO Generation 570: 1082.0
INFO Generation 571: 1127.0
INFO Generation 572: 1091.0
INFO Inform with Individual
INFO Generation 573: 1098.0
INFO Generation 574: 1091.0
INFO Generation 575: 1053.0
INFO Generation 576: 1129.0
INFO Generation 577: 1129.0
INFO Generation 578: 1093.0
INFO Generation 579: 1082.0
INFO Generation 580: 1138.0
INFO Generation 581: 1127.0
INFO Generation 582: 1141.0
INFO Generation 583: 1112.0
INFO Generation 584: 1096.0
INFO Generation 585: 1094.0
INFO Generation 586: 1103.0
INFO Generation 587: 1130.0
INFO Generation 588: 1080.0
INFO Generation 589: 1051.0
INFO Generation 590: 1125.0
INFO Generation 591: 1078.0
INFO Generation 592: 1087.0
INFO Generation 593: 1069.0
INFO Generation 594: 1067.0
INFO Generation 595: 1000.0
INFO Generation 596: 1078.0
INFO Generation 597: 1036.0
INFO Generation 598: 1013.0
INFO Generation 599: 1038.0
INFO Generation 600: 1020.0
INFO Generation 601: 955.0
INFO Generation 602: 1033.0
INFO Generation 603: 1020.0
INFO Generation 604: 966.0
INFO Generation 605: 1018.0
INFO Generation 606: 1081.0
INFO Generation 607: 1052.0
INFO Generation 608: 1083.0
INFO Generation 609: 1081.0
INFO Generation 610: 1041.0
INFO Generation 611: 1068.0
INFO Generation 612: 1004.0
INFO Generation 613: 1040.0
INFO Generation 614: 1002.0
INFO Generation 615: 1067.0
INFO Generation 616: 1027.0
INFO Generation 617: 1056.0
INFO Generation 618: 1129.0
INFO Generation 619: 1017.0
INFO Generation 620: 1079.0
INFO Generation 621: 1053.0
INFO Generation 622: 1014.0
INFO Generation 623: 1100.0
INFO Generation 624: 1127.0
INFO Generation 625: 1062.0
INFO Generation 626: 1124.0
INFO Generation 627: 1127.0
INFO Generation 628: 1012.0
INFO Generation 629: 1080.0
INFO Generation 630: 1066.0
INFO Generation 631: 1037.0
INFO Generation 632: 1113.0
INFO Generation 633: 1066.0
INFO Generation 634: 1087.0
INFO Generation 635: 1069.0
INFO Generation 636: 1050.0
INFO Generation 637: 1086.0
INFO Generation 638: 1003.0
INFO Generation 639: 1068.0
INFO Inform with Individual
INFO Generation 640: 1089.0
INFO Generation 641: 986.0
INFO Generation 642: 1017.0
INFO Generation 643: 1038.0
INFO Generation 644: 999.0
INFO Generation 645: 1098.0
INFO Generation 646: 986.0
INFO Generation 647: 1081.0
INFO Generation 648: 1033.0
INFO Generation 649: 1029.0
INFO Generation 650: 920.0
INFO Generation 651: 975.0
INFO Generation 652: 972.0
INFO Generation 653: 1002.0
INFO Generation 654: 1040.0
INFO Generation 655: 1015.0
INFO Generation 656: 1082.0
INFO Generation 657: 1038.0
INFO Generation 658: 1030.0
INFO Generation 659: 1013.0
INFO Generation 660: 1051.0
INFO Generation 661: 1078.0
INFO Generation 662: 1045.0
INFO Generation 663: 1055.0
INFO Generation 664: 980.0
INFO Generation 665: 1032.0
INFO Generation 666: 1058.0
INFO Generation 667: 1100.0
INFO Generation 668: 1029.0
INFO Generation 669: 1107.0
INFO Generation 670: 1032.0
INFO Generation 671: 1127.0
INFO Generation 672: 1042.0
INFO Generation 673: 1059.0
INFO Generation 674: 966.0
INFO Generation 675: 1021.0
INFO Generation 676: 1034.0
INFO Generation 677: 1064.0
INFO Generation 678: 1086.0
INFO Generation 679: 1061.0
INFO Generation 680: 1123.0
INFO Generation 681: 1100.0
INFO Generation 682: 1055.0
INFO Generation 683: 1075.0
INFO Generation 684: 1097.0
INFO Generation 685: 1140.0
INFO Generation 686: 1133.0
INFO Generation 687: 1096.0
INFO Generation 688: 1131.0
INFO Generation 689: 1073.0
INFO Generation 690: 1110.0
INFO Generation 691: 1089.0
INFO Generation 692: 1065.0
INFO Generation 693: 1044.0
INFO Generation 694: 1079.0
INFO Generation 695: 1064.0
INFO Generation 696: 1042.0
INFO Generation 697: 1048.0
INFO Generation 698: 1128.0
INFO Generation 699: 1084.0
INFO Generation 700: 1144.0
INFO Generation 701: 1127.0
INFO Generation 702: 1086.0
INFO Generation 703: 1113.0
INFO Generation 704: 1123.0
INFO Generation 705: 1100.0
INFO Generation 706: 1107.0
INFO Generation 707: 1127.0
INFO Generation 708: 1086.0
INFO Generation 709: 1129.0
INFO Generation 710: 1573.0
INFO Generation 711: 1544.0
INFO Generation 712: 1584.0
INFO Generation 713: 1654.0
INFO Generation 714: 1509.0
INFO Generation 715: 1608.0
INFO Generation 716: 1557.0
INFO Generation 717: 1482.0
INFO Generation 718: 1522.0
INFO Generation 719: 1571.0
INFO Generation 720: 1493.0
INFO Generation 721: 1617.0
INFO Generation 722: 1505.0
INFO Generation 723: 1540.0
INFO Generation 724: 1459.0
INFO Generation 725: 1519.0
INFO Generation 726: 1529.0
INFO Generation 727: 1554.0
INFO Generation 728: 1509.0
INFO Generation 729: 1619.0
INFO Generation 730: 1555.0
INFO Generation 731: 1644.0
INFO Generation 732: 1654.0
INFO Generation 733: 1633.0
INFO Generation 734: 1516.0
INFO Generation 735: 1487.0
INFO Generation 736: 1464.0
INFO Generation 737: 1534.0
INFO Generation 738: 1514.0
INFO Generation 739: 1613.0
INFO Generation 740: 1437.0
INFO Generation 741: 1487.0
INFO Generation 742: 1464.0
INFO Generation 743: 1555.0
INFO Generation 744: 1435.0
INFO Generation 745: 1476.0
INFO Generation 746: 1448.0
INFO Generation 747: 1545.0
INFO Generation 748: 1527.0
INFO Generation 749: 1566.0
INFO Generation 750: 1597.0
INFO Generation 751: 1539.0
INFO Generation 752: 1452.0
INFO Generation 753: 1499.0
INFO Generation 754: 1373.0
INFO Generation 755: 1441.0
INFO Generation 756: 1472.0
INFO Generation 757: 1493.0
INFO Generation 758: 1563.0
INFO Generation 759: 1488.0
INFO Generation 760: 1449.0
INFO Generation 761: 1498.0
INFO Generation 762: 1499.0
INFO Generation 763: 1623.0
INFO Generation 764: 1500.0
INFO Generation 765: 1550.0
INFO Generation 766: 1511.0
INFO Generation 767: 1602.0
INFO Generation 768: 1436.0
INFO Generation 769: 1477.0
INFO Generation 770: 1465.0
INFO Generation 771: 1525.0
INFO Generation 772: 1590.0
INFO Generation 773: 1567.0
INFO Generation 774: 1639.0
INFO Generation 775: 1556.0
INFO Generation 776: 1561.0
INFO Generation 777: 1571.0
INFO Generation 778: 1436.0
INFO Generation 779: 1488.0
INFO Generation 780: 1560.0
INFO Generation 781: 1602.0
INFO Generation 782: 1483.0
INFO Generation 783: 1518.0
INFO Generation 784: 1421.0
INFO Generation 785: 1481.0
INFO Generation 786: 1518.0
INFO Generation 787: 1543.0
INFO Generation 788: 1546.0
INFO Generation 789: 1643.0
INFO Generation 790: 1546.0
INFO Generation 791: 1585.0
INFO Generation 792: 1581.0
INFO Generation 793: 1523.0
INFO Generation 794: 1500.0
